"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",-9.6,1.99755860516337,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-9.4,1.99757132174295,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-9.2,1.99758172179781,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-9,2.69580038738596,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-8.8,1.67365265837767,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-8.6,2.32573704391634,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-8.4,2.3215481657043,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-8.2,1.99758259521808,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-8,0.966897782397159,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-7.8,1.99754704765401,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-7.6,1.6856548466433,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-7.4,0.559261371899804,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-7.2,0.71701478418192,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-7,1.68309904898231,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-6.8,2.04698993370642,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-6.6,0.990209215517037,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-6.4,0.623047620516145,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-6.2,1.19048829643489,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-6,1.16652644926614,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-5.8,1.77973733446539,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-5.6,1.37874593335749,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-5.4,1.49044206521873,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-5.2,1.242957022298,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-5,1.24689554077115,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-4.8,1.6399852004903,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-4.6,1.6402904615673,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-4.4,1.00636360855432,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-4.2,1.0156532798775,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-4,1.00154245602753,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-3.8,1.38321574401884,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-3.6,1.09421206955435,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-3.4,0.897043576614374,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-3.2,0.0412484855986586,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",-3,0.471694853274669,5.99146454710798,TRUE,"OK"
