"replication","n","kappa","first_stage_F","partial_R2","beta_Z1","beta_Z2","R2_restricted","R2_unrestricted","RSS_restricted","RSS_unrestricted","nested_F","partial_R2_from_model_R2","cov_z1_d_latent","cov_z2_d_latent","status"
51,500,0.5,12.0018206597937,0.0469735230410526,0.0432731317373441,0.0366386659501818,0.0305003922017765,0.0760412043669778,68.1991353620921,64.995581705781,12.0018206597937,0.0469735230410526,0.404033819890647,0.478046569331192,"OK"
51,500,0.25,1.74275125741905,0.00710622943383053,0.0182628231910041,0.0122973063537813,0.0323651706682631,0.0392414057736598,67.9818800169745,67.4987851802308,1.74275125741905,0.00710622943383046,0.13991939470554,0.190111511040669,"OK"
51,500,0.1,0.0392029272379819,0.000160971731724418,0.00309274875760486,-0.00148976737289249,0.033158437440074,0.0333140716007024,67.8280250608174,67.817106666164,0.0392029272379819,0.000160971731724477,-0.0147149695579754,0.022082870118166,"OK"
52,500,1,159.499408655801,0.395780751112784,0.106415712094129,0.120338174369608,0.0310576794297622,0.414546398850015,67.8867566775481,41.0184851290973,159.499408655801,0.395780751112784,1.0941299976665,1.18461522216999,"OK"
52,500,0.5,37.937523817111,0.134799096092688,0.0420923970992716,0.0824410131000598,0.0286666904957377,0.159601542621632,67.0363912610409,57.9999463137368,37.937523817111,0.134799096092688,0.469432601152584,0.755824135317856,"OK"
52,500,0.25,14.4954114139225,0.0561847644284897,0.0152836245846739,0.0579458036331473,0.0334109136053905,0.0877184937236207,66.8208670250828,63.0665523523711,14.4954114139225,0.0561847644284897,0.192938201594407,0.489971342027644,"OK"
52,500,0.1,6.97272790468797,0.027838271906957,-0.000437317162064592,0.0427283353092521,0.0364772798804247,0.0633000873516443,66.2324067810971,64.3886110320727,6.97272790468797,0.027838271906957,0.030790814606682,0.325078826309964,"OK"
53,500,1,90.4821612214962,0.270919143976341,0.116614246269156,0.0771894483580778,0.0300215423852804,0.292807275797752,63.8234674212503,46.5324682618832,90.4821612214962,0.270919143976341,1.02294111774925,0.74586541653992,"OK"
53,500,0.5,14.457529251037,0.0560461611375077,0.0421016862935251,0.0495234937067852,0.0204078319811806,0.0753102124790037,66.3161126820781,62.5993491446852,14.457529251037,0.0560461611375076,0.450524137277212,0.386255890199916,"OK"
53,500,0.25,3.50304711746256,0.0141822020349274,0.0105171529307936,0.0308462155900168,0.0139004652463057,0.0278855280747305,67.2718353271912,66.3177725673206,3.50304711746256,0.0141822020349274,0.188039736414501,0.181906489039572,"OK"
53,500,0.1,1.39908422270486,0.00571290099816204,-0.00694722449848933,0.0187834471390705,0.0126228186588148,0.0182636067436613,67.7099822719787,67.3231618466716,1.39908422270486,0.00571290099816214,0.0330299032333816,0.0567302369535575,"OK"
54,500,1,89.2511411566072,0.268221893533948,0.0970001552291842,0.100244193215126,0.0147566728095527,0.279020503620262,64.4391924648328,47.1551902441169,89.2511411566072,0.268221893533948,0.900855798141068,0.759352432541922,"OK"
54,500,0.5,17.8896491829939,0.068440541692872,0.037345396546913,0.0619177996634601,0.00747813335657199,0.0754068675516687,66.5405024868946,61.9864344521756,17.8896491829939,0.068440541692872,0.300149520686701,0.498664354919563,"OK"
54,500,0.25,5.72714101001069,0.0229796040142379,0.0136454412327208,0.0396306134039084,0.00925432033464413,0.0320212637321711,67.0077782387816,65.4679660289805,5.72714101001069,0.022979604014238,0.0542000715624125,0.320246986422937,"OK"
54,500,0.1,2.41706733758664,0.00982879050956059,-0.000500930177887619,0.0266629291204863,0.0114817900954515,0.0211977284954891,67.1130513378587,66.4534112158015,2.41706733758664,0.00982879050956053,-0.0876806515346526,0.208169579163452,"OK"
55,500,1,106.579671667389,0.304444046007477,0.0949118259307258,0.0993816876392022,0.0212697560157836,0.319238351444224,64.6598024951416,44.9745106094763,106.579671667389,0.304444046007477,1.11261162732485,0.959625405621765,"OK"
55,500,0.5,24.967761620767,0.0930009676768416,0.0362975316891584,0.0707029566849356,0.013456348498243,0.105205862743351,70.0440384002308,63.5298750490155,24.967761620767,0.0930009676768417,0.523367228152602,0.554845759869334,"OK"
55,500,0.25,8.12058371573621,0.0322731296296105,0.00782140973677166,0.0463626156302213,0.0132521042495073,0.0450975470008084,69.6465602294439,67.3988477629025,8.12058371573621,0.0322731296296105,0.253033429666308,0.328195316167145,"OK"
55,500,0.1,3.82839309307422,0.0154789874514469,-0.00937265797668738,0.0315017130679485,0.0128838856071777,0.0281634435549852,69.8526642029128,68.7714156902658,3.82839309307422,0.0154789874514469,0.0933729674961588,0.189668137983216,"OK"
56,500,1,70.7016324461735,0.22501993988935,0.0838227371770628,0.0949450707441643,0.0196232947065708,0.240227602000617,65.2118107950309,50.5378530498574,70.7016324461735,0.22501993988935,0.889015465928525,0.904482019429327,"OK"
56,500,0.5,11.9073276533475,0.0466209319942018,0.0449674365517421,0.0363021989952344,0.0111356269079627,0.0572374055973754,65.9393308386432,62.8651777798716,11.9073276533475,0.0466209319942017,0.425210923068935,0.405400324468519,"OK"
56,500,0.25,2.07916615453073,0.00846637842732316,0.022417794026459,0.00952905235356737,0.0116690716252797,0.0200366552763277,66.1563722605035,65.5962673775672,2.07916615453073,0.00846637842732311,0.18946508249862,0.171605944247351,"OK"
56,500,0.1,0.469600145493053,0.00192483057402645,0.00936136585687846,-0.0058706788641849,0.0120731642023718,0.0139747559808163,66.3479352176898,66.2202266834592,0.469600145493053,0.00192483057402648,0.0476156594832989,0.0329759104637997,"OK"
57,500,1,82.6788499335146,0.253477041660939,0.0971981023774213,0.0896992579479663,0.00916565184761342,0.260319411193325,64.6049422972827,48.2290726470918,82.6788499335146,0.253477041660939,0.887462375555037,0.893386484743534,"OK"
57,500,0.5,16.5073595577068,0.0634880473606097,0.0424524863120877,0.0498241786145602,0.0212337825848878,0.0833737385511033,63.5762888522425,59.5399544145795,16.5073595577068,0.0634880473606097,0.457507025653933,0.488083285093767,"OK"
57,500,0.25,3.37644614228351,0.0136766637524325,0.0140549628627467,0.0268276009764318,0.0225403196178977,0.0359087069980438,63.5288329418209,62.6599704550912,3.37644614228351,0.0136766637524325,0.220816901864922,0.273044538306525,"OK"
57,500,0.1,0.624990758524754,0.00256012609189594,-0.00322732882291969,0.013021820541914,0.0219945692505865,0.024498386471864,64.1323926686908,63.968205656884,0.624990758524754,0.0025601260918959,0.0765323757514287,0.142725977078887,"OK"
58,500,1,119.25776958898,0.328753177979079,0.101234408921027,0.104456849172399,0.013415015675003,0.337757964618286,67.4982292017711,45.3079718437285,119.25776958898,0.328753177979079,1.07481529335574,1.0488675600337,"OK"
58,500,0.5,14.2968949394495,0.0554579795959432,0.0395886042088778,0.0443502986962646,0.0232346575456086,0.0774040899774687,66.7864737851599,63.0826308846975,14.2968949394495,0.0554579795959432,0.472738973850858,0.514915947764884,"OK"
58,500,0.25,1.94382196038867,0.00791962064827353,0.0137969352970655,0.0176325736725364,0.0255680675789988,0.0332851988313372,66.2240508816858,65.6995815209109,1.94382196038867,0.00791962064827351,0.200144891489131,0.244862682652548,"OK"
58,500,0.1,0.0220232165113725,9.04362415377602e-05,-0.00181350816406878,0.00170270025041468,0.0268534233140996,0.0269414310329603,65.8171260438916,65.8111737903834,0.0220232165113725,9.04362415376977e-05,0.0395628144393838,0.0825089163836082,"OK"
59,500,1,131.966483668861,0.351473405507075,0.111952490186121,0.0994007478214714,0.0267330078430505,0.368810472044081,64.1070174436418,41.5751057058236,131.966483668861,0.351473405507075,1.08591855916487,0.861770204067744,"OK"
59,500,0.5,25.6501546157417,0.095300538290092,0.0580497412547911,0.052685747410076,0.0134748546678888,0.10749123205475,64.8500670611039,58.6698207620321,25.6501546157417,0.0953005382900921,0.558323891841631,0.510780047773074,"OK"
59,500,0.25,8.5734208582475,0.0340116019731756,0.0317807437421154,0.0345654314852327,0.0150559734742368,0.048555497670288,65.4326097435521,63.2071418648883,8.5734208582475,0.0340116019731756,0.295848638546399,0.304778937669341,"OK"
59,500,0.1,3.2083363440592,0.0130045720854153,0.0161371862573833,0.0239929028518766,0.0180452677550893,0.030815168855183,65.435211608878,64.5842546825859,3.2083363440592,0.0130045720854154,0.138501735360216,0.177988282449063,"OK"
60,500,1,96.4766440054591,0.283774328932755,0.10139898176218,0.0946607127867602,0.0301697439785781,0.305382674059739,60.8339032677474,43.5708031915823,96.4766440054591,0.283774328932755,0.862475175921379,0.995238488042408,"OK"
60,500,0.5,13.5016328165646,0.0525352024755479,0.0411406990707609,0.044522589406627,0.0240682662713385,0.0753390375050863,62.7620181714621,59.4648028390503,13.5016328165646,0.052535202475548,0.412602999112246,0.479515480975492,"OK"
60,500,0.25,2.28958968869815,0.00931524273097979,0.0152393432159512,0.0205869753166741,0.0225125064818463,0.031618039750465,63.3893021952719,62.7988154587755,2.28958968869815,0.00931524273097978,0.186681182034021,0.231311932060044,"OK"
60,500,0.1,0.179781997477651,0.000737779704183712,0.000855994134726461,0.00699465906972536,0.0220464839748712,0.0227679982306296,63.8329421060119,63.7858474568678,0.179781997477651,0.000737779704183663,0.0510250149993135,0.0833997266026896,"OK"
61,500,1,119.139245001461,0.328533788451332,0.106717098434546,0.100474642966787,0.0181102389298072,0.340694201975771,66.0710854465949,44.3645014377334,119.139245001461,0.328533788451332,1.02182448888817,0.951135455073672,"OK"
61,500,0.5,22.0370443864659,0.0829904710183974,0.0567276606003018,0.0461834584591161,0.0107751184196906,0.0928713572851588,65.79919225885,60.338486300658,22.0370443864659,0.0829904710183974,0.482464195266831,0.423485098911473,"OK"
61,500,0.25,5.43539355426708,0.0218345550492489,0.0312200027699824,0.0201548187411459,0.0141601862988416,0.0356855599808409,65.4003992768685,63.9724106586149,5.43539355426708,0.0218345550492489,0.226273625711087,0.176618540003321,"OK"
61,500,0.1,1.2183616117372,0.00497862769149386,0.0169094929447552,0.00470507081769335,0.0168817047406123,0.021776284709405,65.2866680463665,64.9616300329455,1.2183616117372,0.00497862769149385,0.0739698773072218,0.0302719526761047,"OK"
62,500,1,101.124589695874,0.29343405177534,0.0933778311742732,0.104822148308617,0.021246609058557,0.308446182251358,68.1128739259284,48.1262373517803,101.124589695874,0.29343405177534,1.05349296036121,1.08855711267131,"OK"
62,500,0.5,14.5685831488269,0.0564523700291919,0.0423991683167044,0.0441468797694061,0.0127295130804764,0.0684632719269579,67.1118450175443,63.3232223092721,14.5685831488269,0.056452370029192,0.548025350084975,0.524999638688788,"OK"
62,500,0.25,2.40782243660569,0.00979156503744983,0.0201279260096777,0.0158743469196547,0.0124823238486697,0.0221516674003367,67.0608564789733,66.4042257412924,2.40782243660569,0.0097915650374498,0.300408709340154,0.255915178303227,"OK"
62,500,0.1,0.189357616746488,0.000777045081485638,0.0073976512351016,-0.000818106401257758,0.0120629046654089,0.0128305763261559,67.146776537876,67.0946004654297,0.189357616746488,0.000777045081485669,0.152373822311301,0.0957919315061486,"OK"
63,500,1,88.1353523491865,0.265759822422028,0.0864757864437152,0.101955169213087,0.0158599701168508,0.277404849697006,64.4148726060703,47.2959875009435,88.1353523491865,0.265759822422028,1.01030276079115,0.866318475967684,"OK"
63,500,0.5,14.2742542029193,0.0553750189174542,0.0430798150174638,0.0429943126391849,0.0107402144634324,0.0655204938017965,65.2981585861132,61.6822718191323,14.2742542029193,0.0553750189174541,0.569505687500841,0.434714226111793,"OK"
63,500,0.25,2.75124084013485,0.0111724953374791,0.020418955400965,0.0182761270732995,0.00951404178048665,0.0205802415305326,66.466782189945,65.7241823758306,2.75124084013485,0.011172495337479,0.319496924573755,0.216564275062476,"OK"
63,500,0.1,0.243044552302596,0.000997134308997453,0.00704718636189102,0.00377210902444816,0.00887650831779074,0.00986479155580045,67.1590438388699,67.0920772520987,0.243044552302596,0.000997134308997472,0.166395351277632,0.0854287943028618,"OK"
64,500,1,113.822426722543,0.318542633236186,0.0972193939886509,0.105140196161081,0.0164512682165306,0.329753471154948,65.7591754623054,44.8120745511023,113.822426722543,0.318542633236186,0.938654949118207,1.05658814693836,"OK"
64,500,0.5,22.9211335753285,0.0860334661433597,0.0462620659712014,0.0585915869946674,0.0185891547756177,0.103023331500956,66.8607497963823,61.1084877424556,22.9211335753285,0.0860334661433598,0.471879639131941,0.554879522499889,"OK"
64,500,0.25,7.0012265907122,0.0279488714925589,0.0212923927338147,0.0366605373019173,0.0172979924191121,0.04476340454447,67.5469872103699,65.6591251451178,7.0012265907122,0.0279488714925589,0.228340908963337,0.301937157742481,"OK"
64,500,0.1,2.21951277593056,0.00903270868013853,0.00625736557925441,0.0229824457748428,0.0164191419244989,0.0253035412788556,67.5632982237639,66.9530186334393,2.21951277593056,0.00903270868013855,0.0811561817836065,0.149953393055064,"OK"
65,500,1,98.9628398492138,0.288973950846133,0.0818786502886339,0.120753938123629,0.0161244580333483,0.300438860536332,68.6171024699948,48.7885472736265,98.9628398492138,0.288973950846133,0.979348314918798,1.13455133897852,"OK"
65,500,0.5,22.8300804007609,0.0857209984182309,0.0394784495651517,0.0672522124228679,0.0155647018516962,0.0999514784871176,66.2646214638747,60.5843519521852,22.8300804007609,0.0857209984182309,0.548525515127116,0.589733157338901,"OK"
65,500,0.25,7.03373741412108,0.0280750109215615,0.0150938908778951,0.0419088661197352,0.0172771859589855,0.0448671396960547,66.7744435167687,64.8997502857543,7.03373741412108,0.0280750109215616,0.307220684160473,0.323409869623253,"OK"
65,500,0.1,2.69945871240214,0.0109645192825363,0.00153293688604134,0.0275097648963554,0.0183798409909577,0.0291428341525387,67.1203254553988,66.384383352693,2.69945871240214,0.0109645192825363,0.159730132074508,0.16425228411717,"OK"
66,500,1,117.072245723307,0.324684573235692,0.096786493985212,0.114012017330099,0.0193695320512939,0.337765117039137,66.7488653828714,45.0765385120671,117.072245723307,0.324684573235692,0.927323328809719,1.08979425428924,"OK"
66,500,0.5,17.2238999061059,0.0660618374928755,0.0274280898690415,0.0605063733121258,0.0273894314611449,0.0916418727838121,65.5846531852795,61.252010484527,17.2238999061059,0.0660618374928756,0.276365964866337,0.515338381233956,"OK"
66,500,0.25,4.23200846899652,0.0170830103673347,-0.00543958060535385,0.0332753227586048,0.0278416885101902,0.0444490790240613,65.9544600556966,64.8277593307932,4.23200846899652,0.0170830103673347,0.0163124090503688,0.231870242612398,"OK"
66,500,0.1,3.10007594101242,0.0125712692065592,-0.0247533848710949,0.0160387692810406,0.0281428394202451,0.0403603174162155,66.3551309119538,65.5209626980232,3.10007594101242,0.0125712692065593,-0.132878276052928,0.0621825182276649,"OK"
67,500,1,110.343505214942,0.311842675048999,0.0875124452962295,0.10397710064804,0.0161051105860773,0.322925524867954,65.2768678147525,44.9207547365802,110.343505214942,0.311842675048999,0.926642687057427,1.0316112761457,"OK"
67,500,0.5,29.2730051607706,0.107316356849598,0.0397304253579763,0.0666432970340325,0.0252722192623114,0.129876453611174,63.392674656023,56.5896037609868,29.2730051607706,0.107316356849598,0.394299181344489,0.608497481187705,"OK"
67,500,0.25,8.39685049301389,0.0333344798737242,0.0159946901728278,0.0395853036030404,0.0278784635351352,0.0602836293272372,62.9736131175,60.874420478459,8.39685049301389,0.0333344798737243,0.145239393750029,0.360247396704402,"OK"
67,500,0.1,2.56262407178352,0.0104145198054782,0.0018161284233713,0.0236238663276924,0.0277748270653941,0.037900085384306,63.2004040748489,62.5422022148972,2.56262407178352,0.0104145198054781,-0.00240709552216935,0.207460371448706,"OK"
68,500,1,87.6689473716667,0.26472574819425,0.0902026045974938,0.103088266767202,0.0114807276999919,0.273167231664047,67.0846595274442,49.325622841685,87.6689473716667,0.26472574819425,1.08701012170073,1.12022739346917,"OK"
68,500,0.5,19.5137139496504,0.0741927622579633,0.0432378528340737,0.0560447907454462,0.00933412994946292,0.0828343673232008,64.309283570763,59.5380001838174,19.5137139496504,0.0741927622579633,0.474729237085753,0.55766897024338,"OK"
68,500,0.25,3.79252046689059,0.0153361713477232,0.0121937283471507,0.0291027184909453,0.0116978375155735,0.0268546088227601,63.703364168552,62.7263984602366,3.79252046689059,0.0153361713477233,0.195449214403154,0.274453956923265,"OK"
68,500,0.1,0.758045134147161,0.00310346025135361,-0.00679493074149056,0.0119579548815914,0.012164312381109,0.0152300211725028,63.714900502498,63.5171638413695,0.758045134147161,0.0031034602513536,0.0306899714493851,0.104322523834841,"OK"
69,500,1,115.455792370983,0.321643485980186,0.106523114463971,0.0992511157711368,0.0133678063694801,0.330711624509079,66.9489896462283,45.415283233564,115.455792370983,0.321643485980186,1.08493920344054,1.14332860066695,"OK"
69,500,0.5,30.3757938108297,0.110910838041462,0.0598727532223004,0.0612334462610569,0.0121290058851546,0.121694605719284,67.0653678804909,59.6270917253067,30.3757938108297,0.110910838041462,0.503207718504872,0.583103532331462,"OK"
69,500,0.25,11.6170960623671,0.0455363291667727,0.0346710812201603,0.0422690396189173,0.0178852836675939,0.062607182670038,66.4145812204163,63.3903049884901,11.6170960623671,0.0455363291667727,0.224424640235702,0.303421581269555,"OK"
69,500,0.1,4.91136758044874,0.0197711064042115,0.0196528782665499,0.0300857582580231,0.0220708178101919,0.0414055597270502,66.008891397488,64.7038225820443,4.91136758044874,0.0197711064042115,0.0584182669324279,0.135657436332286,"OK"
70,500,1,105.291537723688,0.301875264551573,0.107775424838762,0.0972432359138474,0.0233795700051721,0.318197120676332,63.9923940251271,44.6746731495034,105.291537723688,0.301875264551573,1.00880580477781,0.80859283347761,"OK"
70,500,0.5,16.7582928870124,0.0643910044176299,0.0583846683466414,0.0324561176761856,0.0140345045897827,0.0775218131603727,64.0593285500614,59.934484042404,16.7582928870124,0.0643910044176299,0.572684502968293,0.415980168752187,"OK"
70,500,0.25,4.35257543406054,0.017561146687453,0.0349755096426634,0.00260087589514348,0.0135973752034317,0.0309197363903729,64.9288159097804,63.7885914493461,4.35257543406054,0.017561146687453,0.329244849947916,0.195858839882058,"OK"
70,500,0.1,2.24421746313005,0.00913233070669001,0.021464805998917,-0.0142846665875247,0.0141277708674663,0.0231310820984463,65.7131807769664,65.1130662783227,2.24421746313005,0.00913233070669001,0.180527198016931,0.0612957291437367,"OK"
71,500,1,114.354826427475,0.319556473693812,0.103608738105385,0.103777743265994,0.0231360568451345,0.335299253798336,64.5516379125306,43.9237441300425,114.354826427475,0.319556473693812,0.948088748269119,1.03372894643629,"OK"
71,500,0.5,19.5485681693223,0.0743154327178812,0.0518355771432015,0.0473616678585968,0.0182866332798107,0.0912430869325496,63.3879985267058,58.6772919870732,19.5485681693223,0.0743154327178812,0.442233290809424,0.515659469937391,"OK"
71,500,0.25,4.04686960476925,0.0163478924667092,0.0264457276719209,0.0195457540464181,0.0208381805365356,0.0368454126686317,62.7796633161368,61.7533481311484,4.04686960476925,0.0163478924667093,0.201323383138309,0.266221576792966,"OK"
71,500,0.1,0.436470835172203,0.00178928076510186,0.0104797028118609,0.00287404206061907,0.0228809458280128,0.0246292861568572,62.7355567343442,62.6233052093915,0.436470835172203,0.00178928076510181,0.0580341316032722,0.117562374629745,"OK"
72,500,1,123.928339221155,0.337285739809424,0.105058616058498,0.109918770761361,0.0119650782039137,0.345215167759453,65.6229743564643,43.4892809021494,123.928339221155,0.337285739809424,0.972762132641636,1.03129697342532,"OK"
72,500,0.5,23.4447496421552,0.0878262249906896,0.0419954293845865,0.0631381027635608,0.00612759061124313,0.0934156524502588,62.509121912525,57.0191817074652,23.4447496421552,0.0878262249906896,0.402795692515981,0.5817555983752,"OK"
72,500,0.25,5.46107245519087,0.0219354471819034,0.0137573493815637,0.0354929400975584,0.0052536221057764,0.0270738287374649,63.4276611651499,62.0363470537901,5.46107245519087,0.0219354471819034,0.139578878109062,0.330892878375018,"OK"
72,500,0.1,1.50903422564194,0.00615909625704736,-0.00260245866105524,0.0196644404557704,0.00495859396193787,0.0110871497614741,63.9283624845358,63.5346215464382,1.50903422564194,0.00615909625704738,-0.0160751164776566,0.177646825293276,"OK"
73,500,1,98.4634710370899,0.287935640431052,0.102596510844778,0.0957841352171392,0.0219279188859728,0.303549729949272,62.7781732193722,44.7020997083608,98.4634710370899,0.287935640431052,0.858820210195847,0.854182559532817,"OK"
73,500,0.5,17.6323293622947,0.0675225829193736,0.056670480696436,0.0388842140454263,0.0153245013637453,0.0818123343690873,63.9314683262708,59.6146504550529,17.6323293622947,0.0675225829193735,0.460760052674993,0.397573698306511,"OK"
73,500,0.25,3.62127491738995,0.0146538371437283,0.0300547430596493,0.012074966278195,0.0139315382289478,0.0283812248803075,65.5238476761057,64.5636718832296,3.62127491738995,0.0146538371437283,0.250550143429972,0.178787660085694,"OK"
73,500,0.1,0.790133569059618,0.00323440639012239,0.014835421472886,-0.00260836219381778,0.0128249902957428,0.0160179154552993,66.5363770342687,66.3211713512135,0.790133569059618,0.0032344063901223,0.123255132758871,0.0485113671448886,"OK"
74,500,1,137.28733006393,0.360535446494191,0.118958503263433,0.0944897207100392,0.0325928230666065,0.381377401543972,70.5075542449761,45.0870816940503,137.28733006393,0.360535446494191,1.41510335854807,1.08237190111469,"OK"
74,500,0.5,29.4598536212083,0.107927423137068,0.0579244434674766,0.0581840426618263,0.0299689719915361,0.134661921207491,68.3049181857211,60.932944378348,29.4598536212083,0.107927423137068,0.6922557947767,0.544622646489039,"OK"
74,500,0.25,8.50050014331538,0.0337320764779477,0.0291954882285441,0.034757307583103,0.0290893112694384,0.0618401448749545,66.3871703985511,64.1477932895127,8.50050014331538,0.0337320764779476,0.350950895236015,0.278857630453386,"OK"
74,500,0.1,2.03241718170914,0.00827759203871247,0.0112059841142653,0.0195256190360615,0.0280743093452868,0.0361195137044703,65.5283763731143,64.9859592065384,2.03241718170914,0.00827759203871244,0.148271769493183,0.119723790171423,"OK"
75,500,1,79.2258492287796,0.245489629721654,0.0943363347520854,0.0868599504998487,0.0147310890436296,0.256604389170567,65.629288256176,49.5179785832716,79.2258492287796,0.245489629721654,1.06418214177665,0.920298440898524,"OK"
75,500,0.5,12.5731768299204,0.049099936922606,0.0512839759211931,0.0250072248361456,0.0255101594877821,0.0733575491886523,67.580427539288,64.2622328099062,12.5731768299204,0.0490999369226059,0.562477869434839,0.372821968253113,"OK"
75,500,0.25,2.56391548146816,0.0104197134165381,0.025814409371874,-0.00253553005285986,0.0291492318683008,0.039265218642459,68.1725572039172,67.4622186949799,2.56391548146816,0.0104197134165382,0.300849632256576,0.129305338565731,"OK"
75,500,0.1,1.56626635742996,0.00639119524980054,0.0108196427905429,-0.0184286340239252,0.0309773641511227,0.0371705770183093,68.6741652933865,68.2352552943794,1.56626635742996,0.00639119524980055,0.14274584246488,-0.0136443921964449,"OK"
76,500,1,129.472157657281,0.34713625400492,0.116307998572627,0.101549266880216,0.025412443623438,0.363727117143807,67.3918852941152,43.9977186827868,129.472157657281,0.34713625400492,1.00538787753988,1.26358509822119,"OK"
76,500,0.5,31.5155717503169,0.114595590168725,0.0670981185317532,0.0587954898769288,0.0256489395152789,0.137305274323049,68.1724698594412,60.3602054426389,31.5155717503169,0.114595590168725,0.551229190249807,0.717562683783106,"OK"
76,500,0.25,10.0357324842744,0.0395831088026097,0.0404022552635048,0.0331880832212736,0.0261720217526117,0.0647191605706035,67.4882587957839,64.8168637049717,10.0357324842744,0.0395831088026097,0.310930207145467,0.425172670088698,"OK"
76,500,0.1,3.20916618884781,0.0130078919985944,0.0242150035347164,0.017781604284181,0.0264775369696079,0.0391410120269129,67.3020585248548,66.4266006162804,3.20916618884781,0.0130078919985945,0.165368451113161,0.247712236978757,"OK"
77,500,1,84.4679475536076,0.257549398298445,0.093397303911156,0.0952950691448962,0.0101439111160864,0.26508075121019,65.3304977002736,48.5046673270302,84.4679475536076,0.257549398298445,0.920886054819701,1.01623223997185,"OK"
77,500,0.5,17.8869264831733,0.0684308382359925,0.0493508320202519,0.0468699481258899,0.015036944449084,0.0824387919719176,63.8693562733491,59.4987226859705,17.8869264831733,0.0684308382359925,0.510233937828536,0.517938111126497,"OK"
77,500,0.25,4.22313830684087,0.0170478152977777,0.0271520136930429,0.0206024613012734,0.0137108070182599,0.0305248830104068,64.012212222856,62.9209438520787,4.22313830684087,0.0170478152977777,0.292848159846602,0.264558906396595,"OK"
77,500,0.1,0.745240579087892,0.00305119795710647,0.0137872830773921,0.00452660577503389,0.0122015795244688,0.0152155480470567,64.4482768768463,64.2516324261007,0.745240579087892,0.00305119795710648,0.161155618707771,0.112088832337484,"OK"
78,500,1,129.516021000814,0.347213024934743,0.111682028612259,0.0925281443381536,0.0291379354212041,0.366233889657997,65.0655495265618,42.473943256403,129.516021000814,0.347213024934743,1.06467724002148,0.910478958101762,"OK"
78,500,0.5,35.3813337998764,0.126868777188458,0.076678610182367,0.0481811346448238,0.0307743436321145,0.153738817475188,68.9521086604363,60.2042389501211,35.3813337998764,0.126868777188458,0.550595173335158,0.439289221012825,"OK"
78,500,0.25,15.5776459808431,0.0601273256203469,0.055460435706114,0.0294263555059833,0.0288445224368984,0.0872375040643184,69.5032967728613,65.3242494161119,15.5776459808431,0.0601273256203468,0.3000777561105,0.214840074666826,"OK"
78,500,0.1,8.00128177253107,0.0318140794994746,0.0420764373705911,0.0176892347713316,0.0293840889796538,0.06026334073631,68.7692550308559,66.5814244841846,8.00128177253107,0.0318140794994745,0.150449474624113,0.0813360853095808,"OK"
79,500,1,86.9885363762971,0.263211962902251,0.0952157379255106,0.0951031925165953,0.0256875272415398,0.28213822567644,60.4043779591661,44.5052230686445,86.9885363762971,0.263211962902251,0.827759122398436,0.847642152244011,"OK"
79,500,0.5,22.0142423008353,0.082911719198447,0.0524278928704852,0.0580846684524376,0.0224562014582179,0.103506038387097,65.1949023327775,59.7894808973921,22.0142423008353,0.0829117191984471,0.436141043030784,0.477227591048915,"OK"
79,500,0.25,8.62572107908293,0.0342119837760517,0.0333985026447197,0.0380128779658963,0.0179994155981517,0.051595603659781,66.1807048086006,63.9165316094011,8.62572107908293,0.0342119837760517,0.228635927132922,0.276284853107888,"OK"
79,500,0.1,3.65040758855519,0.0147699840925702,0.0218514403813063,0.025148145221694,0.0163724914522081,0.0309006541064734,66.4962748930027,65.5141259706179,3.65040758855519,0.0147699840925701,0.102909809104396,0.154073767291413,"OK"
80,500,1,112.475358732394,0.315963888997574,0.09482659005141,0.112360792476517,0.0109767198059963,0.323472361725231,69.4020473509846,47.4735065655737,112.475358732394,0.315963888997574,0.98423154365132,1.17709581495509,"OK"
80,500,0.5,29.5979906779513,0.10837864681639,0.0559034505524565,0.0633302792002519,0.0195380047332014,0.125799149035114,66.6700512777755,59.4444413371109,29.5979906779513,0.10837864681639,0.588334817946343,0.621172103244909,"OK"
80,500,0.25,9.80479765283984,0.0387075086760794,0.0341866781008455,0.0362555488993224,0.0250533882795471,0.0627911427114307,64.7941627462197,62.2861421295611,9.80479765283984,0.0387075086760794,0.354460590040901,0.347519503151574,"OK"
80,500,0.1,3.22742528916384,0.0130809344983895,0.0209396895973179,0.0198560761156731,0.0289919005826926,0.0416935939285762,64.0462631074129,63.2084781348382,3.22742528916384,0.0130809344983896,0.210379316919209,0.183778558212572,"OK"
81,500,1,127.757051250181,0.344120201407538,0.112147846872737,0.096848745936105,0.023012502083739,0.359213636639329,65.9786221600569,43.2740454137463,127.757051250181,0.344120201407538,0.986131090154184,0.893047566486884,"OK"
81,500,0.5,13.2187069658213,0.0514910156803694,0.0519394575568858,0.0259337424947381,0.0173284635232713,0.0679272190166473,66.5220998309962,63.0968093455073,13.2187069658213,0.0514910156803695,0.440134580309546,0.440437206711133,"OK"
81,500,0.25,2.56619898568256,0.0104288967613625,0.0267190202859888,0.00311983849421657,0.0181958074102028,0.0284349419745945,68.8725732911986,68.1543083346553,2.56619898568256,0.0104288967613624,0.186637848184906,0.219291747571182,"OK"
81,500,0.1,0.774132654571176,0.0031691143313397,0.0122977530851809,-0.00851115235219899,0.0194737567872698,0.02258115655689,69.5097526365968,69.2894682833483,0.774132654571176,0.00316911433133972,0.036579066142224,0.0871440195861416,"OK"
